,budget,popularity,revenue,runtime,market_share_genres,promedio_revenue_month,promedio_revenue_cast,promedio_revenue_crew,promedio_revenue_production_companies
4612,127117456.89925005,81.341,446762413.10665447,100.0,0.0880014167185763,203966349.12633517,344847669.58883184,349478541.8788041,446762413.10665447
4613,5677090.308121846,18.065,28630617.919715542,103.0,0.0880014167185763,232559979.0270753,28630617.919715542,28630617.919715542,28630617.919715542
4614,71580703.8850146,1.523,54302602.947252445,119.0,0.0880014167185763,232559979.0270753,103710568.66403462,299400353.2128355,146838876.30701965
4615,2468300.1339660203,5.459,25364368.18674112,85.0,0.0880014167185763,232559979.0270753,25364368.18674112,25364368.18674112,25364368.18674112
4616,2838545.154060923,1.927,5553675.301423546,107.0,0.0880014167185763,185691009.3341934,5553675.301423546,5553675.301423546,5553675.301423546
4617,98732005.3586408,101.33,304862560.93999577,101.0,0.0880014167185763,185691009.3341934,210167448.2596654,237825118.532778,173882999.32423982
4618,74049004.0189806,18.269,129833701.48412316,113.0,0.0201936591169451,75051078.40614595,64843517.494545035,186553017.38151047,258087138.06258562
4619,2221470.120569418,1.854,656899.8220029798,93.0,0.0201936591169451,75051078.40614595,656899.8220029798,656899.8220029798,21638196.66825906
4620,8762465.475579372,6.971,22214701.205694184,144.0,0.0201936591169451,92037411.31436121,19011700.720434617,13444211.53107598,22214701.205694184
4621,16043950.87077913,41.421,84628604.90188429,94.0,0.0201936591169451,118736550.8626721,80961252.86767998,21811131.520781234,84628604.90188429
4622,30853751.67457525,65.481,107748149.14633848,130.0,0.0201936591169451,106972830.34683679,185852028.2061026,583742078.6073314,256678100.51166594
4623,104902.75569355584,0.915,172781.0093776214,133.0,0.0201936591169451,106972830.34683679,172781.0093776214,172781.0093776214,172781.0093776214
4624,4936600.267932041,10.964,1272708.6175257603,96.0,0.0201936591169451,185691009.3341934,39742100.45698689,1768015.5852541164,1768015.5852541164
4625,16661025.904270636,11.428,23764636.952766337,124.0,0.0521033124776417,75051078.40614595,42960711.93085571,30018174.989385676,23764636.952766337
4626,6170750.33491505,23.409,39152527.22358804,94.0,0.0521033124776417,75051078.40614595,140615727.85101774,19680863.901574936,39152527.22358804
4627,14809800.803796122,20.237,14905374.619133351,99.0,0.0521033124776417,92037411.31436121,683486761.1885561,17470447.37031998,50071099.68580989
4628,4334895.339374742,0.6,142988.62676065156,95.0,0.0521033124776417,118736550.8626721,54788843.566824116,622957.8364334567,142988.62676065156
4629,18512251.00474515,13.957,43794565.49013284,140.0,0.0521033124776417,118736550.8626721,13891601.317412399,43794565.49013284,108177290.92064576
4630,19746401.07172816,39.351,1944710.7338984115,100.0,0.0521033124776417,106972830.34683679,202645881.9053263,1944710.7338984115,83830773.16083767
4631,5060015.274630342,3.758,6294165.341613351,136.0,0.0521033124776417,106972830.34683679,46004264.621794246,3489890.075343594,10271094.407752952
4632,123415.006698301,13.688,548083.5764470209,96.0,0.0521033124776417,106972830.34683679,548083.5764470209,548083.5764470209,548083.5764470209
4633,49366002.6793204,16.942,117269202.23868988,128.0,0.0521033124776417,106972830.34683679,553524957.0929765,151266161.90319598,304200174.6119193
4634,9527638.517108835,3.062,36436104.92110528,134.0,0.0521033124776417,106972830.34683679,21644775.02317079,18864586.82052484,23443823.24626661
4635,1480980.080379612,9.27,3530928.024639732,114.0,0.0521033124776417,106972830.34683679,3530928.024639732,3530928.024639732,3530928.024639732
4636,1604395.087077913,8.993,19746401.07172816,132.0,0.0521033124776417,106972830.34683679,16058737.730825398,15712366.140306892,15612452.516365457
4637,12341500.6698301,16.516,26642461.401009127,130.0,0.0521033124776417,106972830.34683679,130343812.9293052,17358533.00693847,26642461.401009127
4638,13452235.73011481,19.679,20370214.564585395,105.0,0.0521033124776417,203966349.12633517,20370214.564585395,20370214.564585395,20370214.564585395
4639,13575650.736813111,5.829,3332205.180854128,127.0,0.0521033124776417,203966349.12633517,11256229.06714701,27601201.32443785,11393060.622488057
4640,129585757.03321606,35.986,433236556.62259394,143.0,0.0521033124776417,203966349.12633517,635390046.4525307,265944404.1173216,433236556.62259394
4641,13575650.736813111,10.677,13121171.272196418,130.0,0.0521033124776417,203966349.12633517,13121171.272196418,21649091.07548983,13121171.272196418
4642,15303460.830589326,16.792,29822495.87860425,142.0,0.0521033124776417,203966349.12633517,22429507.751575552,15588892.691422474,22566803.682514638
4643,28385451.54060924,12.222,19252741.04493496,118.0,0.0521033124776417,203966349.12633517,222171431.5083308,204237632.01598078,194817821.0208567
4644,5923920.321518448,14.015,12757886.8584793,90.0,0.0521033124776417,203966349.12633517,13891601.317412399,4965900.042522601,44847144.97789038
4645,8021975.435389565,11.467,2963823.7273603687,116.0,0.0521033124776417,203966349.12633517,2720931.0080384742,2963823.7273603687,163546342.47306174
4646,18512251.00474515,13.691,23628706.43023876,90.0,0.0521033124776417,232559979.0270753,23628706.43023876,66890776.52180754,19605881.383588906
4647,7898560.428691264,5.643,1446128.9166380789,140.0,0.0521033124776417,232559979.0270753,6548127.075158197,1446128.9166380789,10783398.854787363
4648,61707503.34915051,88.197,279349557.8899375,88.0,0.0702096010716237,75051078.40614595,172913115.22852102,141126656.2544492,256678100.51166594
4649,74049004.0189806,16.688,74113350.13517296,124.0,0.0702096010716237,92037411.31436121,262011483.24085137,52208962.01762184,98831749.6646645
4650,240659263.06168696,64.828,243976168.48416072,114.0,0.0702096010716237,92037411.31436121,243976168.48416072,444148007.22629917,147986262.88123566
4651,246830013.39660203,39.198,607039601.461036,130.0,0.0702096010716237,118736550.8626721,140615727.85101774,377395150.0945396,402339963.6680525
4652,135756.5073681311,3.575,333220.51808541274,165.0,0.0702096010716237,118736550.8626721,1539864.4523466565,1984625.7514809212,333220.51808541274
4653,5677090.308121846,6.946,30853751.67457525,186.0,0.0017979815765039,185691009.3341934,13338734.740729108,23628887.546858955,11393060.622488057
4654,18512251.00474515,42.953,180800233.89251167,100.0,0.0279024808174949,75051078.40614595,76252561.20298596,180800233.89251167,228308166.46423396
4655,43195252.34440535,34.542,144371691.84301686,97.0,0.0279024808174949,75051078.40614595,77052030.17841212,73326263.46292023,166262452.54288858
4656,6170750.33491505,20.811,18733536.58005534,88.0,0.0279024808174949,92037411.31436121,54022766.02308187,18733536.58005534,18733536.58005534
4657,3579035.1942507294,14.861,92460.05471823316,86.0,0.0279024808174949,118736550.8626721,92460.05471823316,7692016.258763168,92460.05471823316
4658,18512.25100474515,2.545,55536.75301423545,93.0,0.0279024808174949,118736550.8626721,67128.23600659767,55536.75301423545,55536.75301423545
4659,20980551.138711173,37.284,120382640.74452056,91.0,0.0279024808174949,106972830.34683679,120382640.74452056,155452715.92384312,124988558.47460964
4660,4319525.234440535,2.175,8021975.435389565,135.0,0.0279024808174949,106972830.34683679,8021975.435389565,8021975.435389565,7241733.415461261
4661,185122.5100474515,4.583,691124.0375104856,108.0,0.0279024808174949,106972830.34683679,691124.0375104856,691124.0375104856,691124.0375104856
4662,370245.020094903,12.811,5663390.0082282685,101.0,0.0279024808174949,232559979.0270753,5663390.0082282685,5663390.0082282685,5663390.0082282685
4663,9502955.515769178,7.869,576696.1115999549,101.0,0.0116899649363875,75051078.40614595,576696.1115999549,576696.1115999549,576696.1115999549
4664,34556201.87552428,13.487,120445814.41814926,115.0,0.0116899649363875,92037411.31436121,97425741.58720385,108687744.97780676,102660536.7044503
4665,3332205.180854128,0.6,3825865.207647332,153.0,0.0116899649363875,92037411.31436121,3825865.207647332,3825865.207647332,3825865.207647332
4666,24683.0013396602,0.984,6170.75033491505,114.0,0.0116899649363875,118736550.8626721,6170.75033491505,6170.75033491505,6170.75033491505
4667,3702450.200949032,13.895,13793439.964983536,109.0,0.0116899649363875,106972830.34683679,55528180.678856015,41774886.368524194,110236183.78497264
4668,863905.0468881071,3.111,5183430.281328643,134.0,0.0116899649363875,203966349.12633517,5183430.281328643,5183430.281328643,5183430.281328643
4669,9502955.515769178,7.707,56770903.08121847,160.0,0.0116899649363875,203966349.12633517,35756077.586466126,35756077.586466126,32086303.717015978
4670,8639050.46888107,10.002,317200.01606590627,89.0,0.0525581298253148,92037411.31436121,317200.01606590627,2654397.618714612,69681356.10115328
4671,4319525.234440535,27.221,31068883.777651463,97.0,0.0525581298253148,92037411.31436121,30953961.812468953,73569692.4345071,31068883.777651463
4672,160439508.70779133,40.803,458951133.4030925,110.0,0.0525581298253148,118736550.8626721,239086247.45388195,279473788.74357724,256678100.51166594
4673,1851225.1004745152,7.785,387684.79469144,92.0,0.0525581298253148,106972830.34683679,387684.79469144,387684.79469144,387684.79469144
4674,160439508.70779133,48.656,300939011.52039665,100.0,0.0525581298253148,203966349.12633517,387221543.2669065,426754200.2390162,173882999.32423982
4675,3702450.200949032,74.059,110244930.99555032,86.0,0.0525581298253148,203966349.12633517,55528180.678856015,110244930.99555032,228308166.46423396
4676,12341500.6698301,30.77,1276838.0836498854,99.0,0.0378120930990591,75051078.40614595,40622720.25098991,2869402.0883583627,97272806.05864587
4677,69112403.75104856,30.47,42870916.47265215,109.0,0.0378120930990591,75051078.40614595,185852028.2061026,42870916.47265215,42870916.47265215
4678,37024502.0094903,15.655,78211492.29644802,106.0,0.0378120930990591,92037411.31436121,39742100.45698689,204237632.01598078,120610818.82115914
4679,43195252.34440535,17.362,52982632.55291157,112.0,0.0378120930990591,92037411.31436121,239086247.45388195,52982632.55291157,106465337.48769724
4680,24683001.3396602,13.74,29942417.00646292,101.0,0.0378120930990591,118736550.8626721,273112830.2032924,89217233.29084767,44675834.51039083
4681,863905.0468881071,4.748,2715130.1473626224,128.0,0.0378120930990591,203966349.12633517,1700372.4782182295,4610650.371943014,11680381.542366212
4682,92561255.02372576,69.035,434080184.5838815,116.0,0.0378120930990591,203966349.12633517,89068714.07927196,230394237.351545,166262452.54288858
4683,33593564.82327753,18.214,6784062.444852324,105.0,0.0378120930990591,185691009.3341934,140405717.54611227,6784062.444852324,6784062.444852324
4684,30361224.90789677,20.928,187022496.71938312,99.0,0.4651019288913924,75051078.40614595,97139195.55716676,217275652.09007472,137691566.63683686
4685,7165249.078263637,3.298,23074530.930001546,161.0,0.4651019288913924,75051078.40614595,13439798.230371585,23074530.930001546,23074530.930001546
4686,9715591.970526963,5.049,21860081.93368567,182.0,0.4651019288913924,75051078.40614595,4992394.09717196,21860081.93368567,21860081.93368567
4687,85011429.74211095,24.429,74420768.97618657,99.0,0.4651019288913924,75051078.40614595,74420768.97618657,137312892.58434063,69681356.10115328
4688,72866939.77895224,38.433,164571234.37322983,105.0,0.4651019288913924,75051078.40614595,267241267.2369315,227028832.90441346,120610818.82115914
4689,505210.78246740217,1.355,3428099.2632895834,105.0,0.4651019288913924,75051078.40614595,3428099.2632895834,3428099.2632895834,3428099.2632895834
4690,34004571.89684438,21.446,63877587.09377317,113.0,0.4651019288913924,92037411.31436121,212050934.39863268,320821857.91057175,157495102.9574587
4691,121444899.63158707,20.863,143100506.00221202,105.0,0.4651019288913924,92037411.31436121,143100506.00221202,172023287.8295782,143100506.00221202
4692,60722449.81579354,20.906,270590895.0895406,106.0,0.4651019288913924,92037411.31436121,236631168.79412267,125491406.02762464,270590895.0895406
4693,133589389.59474576,54.828,409973754.1132104,102.0,0.4651019288913924,118736550.8626721,409973754.1132104,212044173.0235726,448599314.43779737
4694,80153633.75684747,90.097,246870321.0136629,132.0,0.4651019288913924,118736550.8626721,246870321.0136629,246870321.0136629,223993576.41228965
4695,103228164.686849,72.521,350669591.2710704,139.0,0.4651019288913924,118736550.8626721,324138583.00781643,162531199.6805026,166262452.54288858
4696,125088246.62053467,77.93,607453342.8545561,101.0,0.4651019288913924,118736550.8626721,346462594.4586042,839461035.0630456,661442774.9159448
4697,206456329.37369803,66.903,868047545.9655355,136.0,0.4651019288913924,118736550.8626721,487165879.28928924,1584949366.0175145,1302676057.5702977
4698,12144489.963158706,1.121,7165249.078263637,86.0,0.4651019288913924,118736550.8626721,7165249.078263637,7165249.078263637,7165249.078263637
4699,5465020.483421418,38.996,7975184.545090632,150.0,0.4651019288913924,118736550.8626721,6557907.942018266,6557907.942018266,13095959.744914345
4700,42505714.87105548,30.906,26871921.05853985,110.0,0.4651019288913924,118736550.8626721,283466332.19542134,41071708.631412596,74005442.79100497
4701,1457338.7955790448,2.785,3400457.189684438,161.0,0.4651019288913924,106972830.34683679,6821951.372821711,6821951.372821711,35095234.22133569
4702,242889799.2631741,204.756,860998581.5931181,142.0,0.4651019288913924,106972830.34683679,905050403.6893266,484718589.3553891,761769528.6739825
4703,34004571.89684438,33.128,83671684.82839617,90.0,0.4651019288913924,106972830.34683679,117716403.4738377,83671684.82839617,47221466.105495214
4704,18216734.94473806,26.346,2944287.072137267,98.0,0.4651019288913924,203966349.12633517,140405717.54611227,1492923.4650901973,2944287.072137267
4705,194311839.4105393,69.998,642535900.9717964,123.0,0.4651019288913924,203966349.12633517,384680004.6833663,324985914.338954,393114783.289689
4706,303612249.0789677,77.609,908241196.480752,132.0,0.4651019288913924,203966349.12633517,375013338.41446984,444148007.22629917,761769528.6739825
4707,216171921.344225,61.574,450003456.4428221,113.0,0.4651019288913924,203966349.12633517,433601206.9470119,239105983.87756908,393114783.289689
4708,607224.4981579353,0.6,352190.2089316025,142.0,0.4651019288913924,203966349.12633517,352190.2089316025,352190.2089316025,352190.2089316025
4709,27932326.915265024,76.827,20828775.489361223,93.0,0.4651019288913924,232559979.0270753,20828775.489361223,20828775.489361223,20828775.489361223
4710,72866939.77895224,46.27,569771731.5102594,100.0,0.0433657643152339,92037411.31436121,956233441.6077809,344171879.0228619,304200174.6119193
4711,30940517.07913944,10.518,31616864.37082068,104.0,0.0433657643152339,106972830.34683679,29216209.339620333,31616864.37082068,31616864.37082068
4712,4101658.180075288,1.558,5102557.25042998,66.0,0.0373855392950474,75051078.40614595,5102557.25042998,5102557.25042998,5102557.25042998
4713,51006857.845266566,26.696,148806394.22731775,85.0,0.0373855392950474,75051078.40614595,257348561.94722348,148806394.22731775,74005442.79100497
4714,4250571.487105547,34.719,6260879.271932116,79.0,0.0373855392950474,92037411.31436121,6260879.271932116,6260879.271932116,326489483.9494422
